director_name,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,genres,actor_1_name,movie_title,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,language,content_rating,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,budget,revenue,profit,rate,budget_infl,gross_infl,profit_infl,normalized_profit,profit_str,budget_quartile,genre_count,Family,Musical,Documentary,Sport,Crime,Sci-Fi,History,Adventure,Western,Music,Mystery,Horror,Fantasy,Drama,News,Romance,Comedy,Biography,War,Action,Thriller,Animation,genre_list,ratings_G,ratings_NC-17,ratings_PG,ratings_PG-13,ratings_R,ratings_Unrated,director_count,directed_5_plus_no,directed_5_plus_yes,actor1_count,actor2_count,actor3_count,actor_count,features,sex,fighter,friendship,friend,immigrant,bus,mafia,corporation,breast,scenario,die,hard,stake,pastor,thug,humor,based,novel,drug,secret,death,mail,escape,alien,deaf,murder,lustepic,tale,bear,fish,british,arcade,wizard,mutant,fairy,toy,super,pirate,box,hit,sequel,egg,kong,panic,hawaii,forest,zeus,king,sword,magic,giant,first,part,farm,princess,graduation,accusation,battle,epic
David O. Russell,114.0,737.0,393.0,Jamie Kennedy,2000.0,Action|Adventure|Comedy|Drama|War,Judy Greer,Three Kings,3743,Mykelti Williamson,1.0,gold|gulf war|iraq|kuwait|map,http://www.imdb.com/title/tt0120188/?ref_=fn_tt_tt_1,English,R,1999,490.0,7.1,2.35,3000,75000000,108000000,33000000,0.8637154979999999,8683414871.409428,12504117414.829578,3820702543.420149,0.05575532200074744,Some Profits,100,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,"['Action', 'Adventure', 'Comedy', 'Drama', 'War']",0,0,0,0,1,0,1.0,1,0,2.0,1.0,1.0,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rupert Wainwright,103.0,9.0,573.0,Enrico Colantoni,826.0,Horror,Nia Long,Stigmata,3004,Portia de Rossi,0.0,catholic|priest|stigmata|vatican|wound,http://www.imdb.com/title/tt0145531/?ref_=fn_tt_tt_1,English,R,1999,724.0,6.2,2.35,0,29000000,50041732,21041732,0.8637154979999999,3357587083.6116457,5793774931.198468,2436187847.586822,0.051374083256872274,Some Profits,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Horror'],0,0,0,0,1,0,1.0,1,0,2.0,2.0,1.0,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert Iscove,95.0,7.0,1000.0,Clea DuVall,23000.0,Comedy|Romance,Paul Walker,She's All That,28734,Kieran Culkin,2.0,bet|friend|high school|prom|prom queen,http://www.imdb.com/title/tt0160862/?ref_=fn_tt_tt_1,English,PG-13,1999,1000.0,5.8,1.85,0,10000000,103166989,93166989,0.8637154979999999,1157788649.5212572,11944556886.948439,10786768237.427183,0.07779914501166434,Some Profits,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"['Comedy', 'Romance']",0,0,0,1,0,0,1.0,1,0,1.0,2.0,1.0,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peter Kassovitz,120.0,0.0,693.0,Mark Margolis,49000.0,Drama|War,Robin Williams,Jakob the Liar,51657,Michael Jeter,2.0,german|ghetto|hope|nazi|radio,http://www.imdb.com/title/tt0120716/?ref_=fn_tt_tt_1,English,PG-13,1999,1000.0,6.5,1.85,0,45000000,4956701,-40043299,0.8637154979999999,5210048922.845657,573881215.6870666,-4636167707.158591,0.028993910435188088,Failure,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"['Drama', 'War']",0,0,0,1,0,0,1.0,1,0,1.0,3.0,2.0,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steven Soderbergh,89.0,0.0,132.0,Lesley Ann Warren,402.0,Crime|Drama|Mystery|Thriller,Peter Fonda,The Limey,1335,William Lucking,0.0,daughter|englishman|ex con|revenge|young woman,http://www.imdb.com/title/tt0165854/?ref_=fn_tt_tt_1,English,R,1999,296.0,7.1,1.85,944,10000000,3193102,-6806898,0.8637154979999999,1157788649.5212572,369693725.2363625,-788094924.2848947,0.04117097552255453,Failure,25,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,"['Crime', 'Drama', 'Mystery', 'Thriller']",0,0,0,0,1,0,1.0,1,0,1.0,1.0,1.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan Kaplan,100.0,57.0,92.0,Tom Amandes,181.0,Drama|Mystery|Thriller,John Doe,Brokedown Palace,582,Daniel Lapaine,0.0,bangkok|friend|lawyer|smuggling|thailand,http://www.imdb.com/title/tt0120620/?ref_=fn_tt_tt_1,English,PG-13,1999,151.0,6.4,2.35,0,25000000,10115013,-14884987,0.8637154979999999,2894471623.803143,1171104724.1159961,-1723366899.6871467,0.038211346544238294,Failure,50,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,"['Drama', 'Mystery', 'Thriller']",0,0,0,1,0,0,1.0,1,0,1.0,1.0,1.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan de Bont,113.0,101.0,913.0,Lili Taylor,14000.0,Fantasy|Horror|Mystery|Thriller,Liam Neeson,The Haunting,17786,Virginia Madsen,0.0,greenhouse|haunted house|horror movie remake|mansion|old house,http://www.imdb.com/title/tt0171363/?ref_=fn_tt_tt_1,English,PG-13,1999,960.0,4.9,2.35,0,80000000,91188905,11188905,0.8637154979999999,9262309196.170057,10557747917.127222,1295438720.9571643,0.047764230442978214,Some Profits,100,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,"['Fantasy', 'Horror', 'Mystery', 'Thriller']",0,0,0,1,0,0,1.0,1,0,2.0,1.0,1.0,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brad Bird,90.0,663.0,521.0,Harry Connick Jr.,14000.0,Action|Adventure|Animation|Comedy|Drama|Family|Sci-Fi,Vin Diesel,The Iron Giant,16358,M. Emmet Walsh,1.0,boy|friend|government agent|maine|robot,http://www.imdb.com/title/tt0129167/?ref_=fn_tt_tt_1,English,PG,1999,631.0,8.0,2.35,0,70000000,23159305,-46840695,0.8637154979999999,8104520546.6488,2681358045.98009,-5423162500.668711,0.026503498386163758,Failure,100,7,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,"['Action', 'Adventure', 'Animation', 'Comedy', 'Drama', 'Family', 'Sci-Fi']",0,0,1,0,0,0,1.0,1,0,1.0,1.0,1.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin Scorsese,121.0,17000.0,245.0,Marc Anthony,12000.0,Drama|Thriller,Nicolas Cage,Bringing Out the Dead,13040,Sonja Sohn,0.0,ambulance|ghost|hell|paramedic|rescue,http://www.imdb.com/title/tt0163988/?ref_=fn_tt_tt_1,English,R,1999,368.0,6.8,2.35,0,32000000,16800000,-15200000,0.8637154979999999,3704923678.4680233,1945084931.195712,-1759838747.2723107,0.03809593291072345,Failure,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"['Drama', 'Thriller']",0,0,0,0,1,0,1.0,1,0,1.0,1.0,1.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ang Lee,148.0,0.0,0.0,Jeffrey Dover,3.0,Drama|Romance|War|Western,Jeremy W. Auman,Ride with the Devil,5,Tobey Maguire,0.0,bushwhacker|friend|honor|kansas|raid,http://www.imdb.com/title/tt0134154/?ref_=fn_tt_tt_1,English,R,1999,2.0,6.8,2.35,633,35000000,635096,-34364904,0.8637154979999999,4052260273.3244,73530694.01563524,-3978729579.3087645,0.031074345844147568,Failure,75,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,"['Drama', 'Romance', 'War', 'Western']",0,0,0,0,1,0,1.0,1,0,1.0,1.0,1.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frank Oz,85.0,0.0,490.0,Adam Alexi-Malle,21000.0,Comedy,Robert Downey Jr.,Bowfinger,22458,Jamie Kennedy,2.0,film within a film|filmmaking|guerrilla filmmaking|making of a movie|scientology parody,http://www.imdb.com/title/tt0131325/?ref_=fn_tt_tt_1,English,PG-13,1999,860.0,6.4,1.37,0,55000000,98625775,43625775,0.8637154979999999,6367837572.366914,11418780284.523737,5050942712.156822,0.05964836546771943,Some Profits,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['Comedy'],0,0,0,1,0,0,1.0,1,0,2.0,1.0,2.0,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin O'Connor,102.0,149.0,276.0,Janet McTeer,409.0,Comedy|Drama,Kimberly J. Brown,Tumbleweeds,1986,Lois Smith,1.0,boss|fight|reference to william shakespeare|white trash|written and directed by cast member,http://www.imdb.com/title/tt0161023/?ref_=fn_tt_tt_1,English,PG-13,1999,277.0,6.7,1.85,121,312000,1281176,969176,0.8637154979999999,36123005.86506322,148333103.08390462,112210097.21884139,0.044019953040372366,Some Profits,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"['Comedy', 'Drama']",0,0,0,1,0,0,1.0,1,0,1.0,1.0,1.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel Schumacher,123.0,541.0,173.0,Chris Bauer,12000.0,Mystery|Thriller,Nicolas Cage,8MM,12970,Anthony Heald,1.0,investigation|obsession|private eye|private investigator|snuff film,http://www.imdb.com/title/tt0134273/?ref_=fn_tt_tt_1,English,R,1999,638.0,6.5,2.35,0,40000000,96618699,56618699,0.8637154979999999,4631154598.085029,11186403303.371084,6555248705.286055,0.06440867875263874,Some Profits,75,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"['Mystery', 'Thriller']",0,0,0,0,1,0,2.0,1,0,2.0,2.0,1.0,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McG,94.0,368.0,466.0,LL Cool J,13000.0,Action|Adventure|Comedy|Crime|Thriller,Bill Murray,Charlie's Angels,15419,Kelly Lynch,0.0,booty shake|box office hit|duct tape over mouth|first part|martial arts,http://www.imdb.com/title/tt0160127/?ref_=fn_tt_tt_1,English,PG-13,2000,1000.0,5.5,2.35,0,92000000,264105545,172105545,0.8637154979999999,10651655575.595566,30577840227.662563,19926184652.066998,0.10672044531474834,Success,100,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",0,0,0,1,0,0,1.0,1,0,1.0,4.0,1.0,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert Iscove,94.0,7.0,95.0,Amanda Detmer,3000.0,Comedy|Drama|Romance,Alyson Hannigan,Boys and Girls,3451,Tsianina Joelson,3.0,best friend|break up|friendship|graduation|male in underwear,http://www.imdb.com/title/tt0204175/?ref_=fn_tt_tt_1,English,PG-13,2000,240.0,5.3,1.85,487,16000000,20627372,4627372,0.8637154979999999,1852461839.2340117,2388213717.1052594,535751877.8712478,0.045360233258869655,Some Profits,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,"['Comedy', 'Drama', 'Romance']",0,0,0,1,0,0,2.0,1,0,3.0,1.0,1.0,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicholas Hytner,115.0,13.0,111.0,Susan May Pratt,757.0,Drama|Music|Romance,Amanda Schull,Center Stage,1201,Ethan Stiefel,2.0,ballet|dance|dancer|dancing|love,http://www.imdb.com/title/tt0210616/?ref_=fn_tt_tt_1,English,PG-13,2000,220.0,6.7,2.35,0,29000000,26385941,-2614059,0.8637154979999999,3357587083.6116457,3054934299.673757,-302652783.9378888,0.04270713683568373,Failure,50,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,"['Drama', 'Music', 'Romance']",0,0,0,1,0,0,1.0,1,0,1.0,1.0,1.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Berlinger,90.0,31.0,162.0,Erica Leerhsen,193.0,Adventure|Fantasy|Horror|Mystery|Thriller,Kim Director,Book of Shadows: Blair Witch 2,608,Kurt Loder,0.0,convenience store|digit in title|punctuation in title|violence|witch,http://www.imdb.com/title/tt0229260/?ref_=fn_tt_tt_1,English,R,2000,184.0,4.0,1.85,949,15000000,47737094,32737094,0.8637154979999999,1736682974.2818859,5526946559.432931,3790263585.151045,0.05565899919269554,Some Profits,25,5,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,"['Adventure', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",0,0,0,0,1,0,1.0,1,0,1.0,1.0,1.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Koch,89.0,13.0,329.0,Mark Webber,571.0,Adventure|Comedy|Family,Chris Elliott,Snow Day,2241,Jean Smart,1.0,meteorologist|snow|snowed in|snowplow|weather,http://www.imdb.com/title/tt0184907/?ref_=fn_tt_tt_1,English,PG,2000,442.0,4.9,1.85,0,130000000,62500000,-67500000,0.8637154979999999,15051252443.776342,7236179059.507857,-7815073384.268486,0.018934396615946366,Failure,100,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Adventure', 'Comedy', 'Family']",0,0,1,0,0,0,1.0,1,0,1.0,2.0,1.0,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E. Elias Merhige,92.0,54.0,306.0,Udo Kier,776.0,Drama|Horror,Eddie Izzard,Shadow of the Vampire,1761,Catherine McCormack,1.0,actor|breasts|film actress|nosferatu|vampire,http://www.imdb.com/title/tt0189998/?ref_=fn_tt_tt_1,English,R,2000,595.0,6.9,2.35,0,8000000,8279017,279017,0.8637154979999999,926230919.6170058,958535191.179353,32304271.56234726,0.043767094403132076,Some Profits,25,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"['Drama', 'Horror']",0,0,0,0,1,0,1.0,1,0,2.0,2.0,1.0,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Singleton,99.0,309.0,577.0,Vanessa Williams,23000.0,Action|Crime|Thriller,Christian Bale,Shaft,26527,Daniel von Bargen,0.0,blaxploitation|detective|drugs|shaft|trial,http://www.imdb.com/title/tt0162650/?ref_=fn_tt_tt_1,English,R,2000,1000.0,5.9,2.35,0,30000000,21360215,-8639785,0.8637154979999999,3473365948.5637717,2473061447.83337,-1000304500.7304015,0.040499447209462275,Failure,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"['Action', 'Crime', 'Thriller']",0,0,0,0,1,0,1.0,1,0,1.0,2.0,3.0,6.0,drug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Gomez,96.0,22.0,324.0,Jamie Lee Curtis,8000.0,Comedy|Crime|Mystery,Will Ferrell,Drowning Mona,11078,Tracey Walter,0.0,crying woman|plot|suspect|waitress|younger man older woman relationship,http://www.imdb.com/title/tt0186045/?ref_=fn_tt_tt_1,English,PG-13,2000,2000.0,5.6,1.85,492,6000000,15427192,9427192,0.8637154979999999,694673189.7127542,1786142779.1585143,1091469589.44576,0.047118778672605735,Some Profits,25,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"['Comedy', 'Crime', 'Mystery']",0,0,0,1,0,0,1.0,1,0,1.0,1.0,1.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny Leiner,83.0,8.0,612.0,Mary Lynn Rajskub,3000.0,Comedy|Mystery,Jennifer Garner,"Dude, Where's My Car?",6454,Marla Sokoloff,2.0,bare chested male|gay kiss|homoeroticism|lesbian kiss|transsexual,http://www.imdb.com/title/tt0242423/?ref_=fn_tt_tt_1,English,PG-13,2000,934.0,5.5,1.37,0,13000000,73180723,60180723,0.8637154979999999,1505125244.3776343,8472781045.31592,6967655800.938286,0.06571372372699566,Some Profits,25,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"['Comedy', 'Mystery']",0,0,0,1,0,0,1.0,1,0,1.0,1.0,1.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Howard Deutch,118.0,41.0,585.0,Jon Favreau,18000.0,Comedy|Sport,Keanu Reeves,The Replacements,24024,Faizon Love,1.0,coach|football player|misfits|strike|sumo wrestler,http://www.imdb.com/title/tt0191397/?ref_=fn_tt_tt_1,English,PG-13,2000,4000.0,6.5,1.85,0,50000000,50054511,54511,0.8637154979999999,5788943247.606286,5795254469.313691,6311221.707405325,0.043684840485973465,Some Profits,75,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Comedy', 'Sport']",0,0,0,1,0,0,1.0,1,0,2.0,1.0,1.0,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Dey,110.0,9.0,95.0,Jason Connery,485.0,Action|Adventure|Comedy|Western,Xander Berkeley,Shanghai Noon,939,Kate Luyben,2.0,19th century|chinese|princess|rescue|travel,http://www.imdb.com/title/tt0184894/?ref_=fn_tt_tt_1,English,PG-13,2000,110.0,6.6,2.35,0,55000000,56932305,1932305,0.8637154979999999,6367837572.366914,6591557652.008232,223720079.6413173,0.044372821707486174,Some Profits,75,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"['Action', 'Adventure', 'Comedy', 'Western']",0,0,0,1,0,0,1.0,1,0,2.0,1.0,1.0,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peyton Reed,98.0,235.0,229.0,Lindsay Sloane,4000.0,Comedy|Sport,Kirsten Dunst,Bring It On,5270,Clare Kramer,1.0,championship|cheerleading|high school|teen comedy|teenage romance,http://www.imdb.com/title/tt0204946/?ref_=fn_tt_tt_1,English,PG-13,2000,464.0,5.9,1.85,0,28000000,90449929,62449929,0.8637154979999999,3241808218.65952,10472190114.62036,7230381895.960839,0.06654510944648565,Some Profits,50,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Comedy', 'Sport']",0,0,0,1,0,0,1.0,1,0,4.0,1.0,1.0,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bibo Bergeron,89.0,10.0,442.0,Rosie Perez,2000.0,Adventure|Animation|Comedy|Family|Romance,Frank Welker,The Road to El Dorado,3372,Elton John,1.0,adventurer|el dorado|gold|high priest|implied sex,http://www.imdb.com/title/tt0138749/?ref_=fn_tt_tt_1,English,PG,2000,919.0,6.9,1.85,0,95000000,76432727,-18567273,0.8637154979999999,10998992170.451944,8849294377.255693,-2149697793.19625,0.036862240294969664,Failure,100,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,"['Adventure', 'Animation', 'Comedy', 'Family', 'Romance']",0,0,1,0,0,0,1.0,1,0,1.0,1.0,1.0,3.0,sex,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny Boyle,119.0,0.0,39.0,Virginie Ledoyen,29000.0,Adventure|Drama|Thriller,Leonardo DiCaprio,The Beach,29461,Peter Youngblood Hills,0.0,love|map|paradise|thailand|travel,http://www.imdb.com/title/tt0163978/?ref_=fn_tt_tt_1,English,R,2000,414.0,6.6,2.35,0,40000000,144056873,104056873,0.8637154979999999,4631154598.085029,16678741244.492525,12047586646.407497,0.08178895203866074,Success,75,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"['Adventure', 'Drama', 'Thriller']",0,0,0,0,1,0,1.0,1,0,1.0,1.0,1.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel Coen,107.0,0.0,577.0,Tim Blake Nelson,1000.0,Adventure|Comedy|Crime|Music,Holly Hunter,"O Brother, Where Art Thou?",3066,Daniel von Bargen,3.0,baby|bank|blind prophet|convict|sirens,http://www.imdb.com/title/tt0190590/?ref_=fn_tt_tt_1,English,PG-13,2000,596.0,7.8,2.35,16000,26000000,71868327,45868327,0.8637154979999999,3010250488.7552686,8320833326.068211,5310582837.312942,0.06046998576486905,Some Profits,50,4,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"['Adventure', 'Comedy', 'Crime', 'Music']",0,0,0,1,0,0,1.0,1,0,1.0,1.0,3.0,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guy Ritchie,104.0,0.0,1000.0,Brad Pitt,26000.0,Comedy|Crime,Jason Statham,Snatch,39175,Jason Flemyng,6.0,boxer|boxing|diamond|fight|gypsy,http://www.imdb.com/title/tt0208092/?ref_=fn_tt_tt_1,English,R,2000,11000.0,8.3,1.85,27000,10000000,83557872,73557872,0.8637154979999999,1157788649.5212572,9674235577.975006,8516446928.45375,0.07061480835575554,Some Profits,25,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Comedy', 'Crime']",0,0,0,0,1,0,1.0,1,0,1.0,2.0,1.0,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peter Segal,109.0,88.0,571.0,Janet Jackson,611.0,Comedy|Romance|Sci-Fi,Larry Miller,Nutty Professor II: The Klumps,2818,Chris Elliott,1.0,alter ego|marriage|professor|scientist|serum,http://www.imdb.com/title/tt0144528/?ref_=fn_tt_tt_1,English,PG-13,2000,592.0,4.3,1.85,374,84000000,123307945,39307945,0.8637154979999999,9725424655.978561,14276453911.679146,4551029255.700585,0.05806641028110992,Some Profits,100,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"['Comedy', 'Romance', 'Sci-Fi']",0,0,0,1,0,0,1.0,1,0,1.0,1.0,3.0,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
