color,director_name,duration,actor_2_name,actor_1_name,movie_title,actor_3_name,facenumber_in_poster,language,country,content_rating,budget,title_year,gross,aspect_ratio,Horror,Romance,Family,Animation,Reality-TV,Comedy,Thriller,Game-Show,Western,Film-Noir,Short,Drama,Crime,Musical,Biography,Mystery,Action,Sci-Fi,Sport,Music,History,Adventure,News,Documentary,Fantasy,War,rate,budget_infl,gross_infl,format,profit
 Black and White,Christopher Nolan,113,Thomas Lennon,Callum Rennie,Memento ,Jorja Fox,0,English,USA,R,9000000,2000,25530884,2.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.392746845,265271781.6,752513676,Movie,487241894.4
Color,Gary Fleder,113,Jennifer Esposito,Oliver Platt,Don t Say a Word ,Conrad Goode,0,English,USA,R,50000000,2001,54997476,2.35,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.392746845,1473732120,1621030938,Movie,147298818
Color,Mitch Davis,113,Nathaniel Lees,Anne Hathaway,The Other Side of Heaven ,Miriama Smith,2,English,USA,PG,7000000,2001,4720371,1.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.392746845,206322496.8,139131247.2,Movie,-67191249.57
Color,Fernando LeA�n de Aranoa,113,Enrique VillA�n,Luis Tosar,Mondays in the Sun ,Aida Folch,1,Spanish,Spain,R,4000000,2002,146402,1.85,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,117898569.6,4315146.596,Movie,-113583423
Color,Danny Boyle,113,Megan Burns,Noah Huntley,28 Days Later... ,David Schneider,0,English,UK,R,8000000,2002,45063889,1.85,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.392746845,235797139.2,1328242013,Movie,1092444874
 Black and White,Rob Marshall,113,Chita Rivera,Colm Feore,Chicago ,Jayne Eastwood,0,English,USA,PG-13,45000000,2002,170684505,1.85,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,1326358908,5030864748,Movie,3704505840
Color,George Clooney,113,David Julian Hirsh,Dick Clark,Confessions of a Dangerous Mind ,Jennifer Hall,0,English,USA,R,29000000,2002,25040293,2.35,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.392746845,854764629.5,738053681.7,Movie,22156530.81
Color,David Raynr,113,Mikki Padilla,Nancy O Dell,Martin Lawrence Live: Runteldat ,Dayna Devon,1,English,USA,R,3000000,2002,19184015,1.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.392746845,88423927.19,565441981.9,Movie,477018054.7
Color,Jane Campion,113,Nick Damici,Jennifer Jason Leigh,In the Cut ,Susan Gardner,0,English,Australia,R,12000000,2003,4717455,1.85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.392746845,353695708.8,139045299.1,Movie,-214650409.6
Color,Audrey Wells,113,Lindsay Duncan,Raoul Bova,Under the Tuscan Sun ,Mario Monicelli,1,English,USA,PG-13,18000000,2003,43601508,1.85,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,530543563.1,1285138856,Movie,754595293.1
Color,John Moore,113,Tony Curran,Dennis Quaid,Flight of the Phoenix ,Miranda Otto,4,English,USA,PG-13,45000000,2004,21009180,2.35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.392746845,1326358908,619238067.6,Movie,-707120840.3
Color,Garry Marshall,113,Raven-SymonA�,Anne Hathaway,The Princess Diaries 2: Royal Engagement ,Hector Elizondo,2,English,USA,G,40000000,2004,95149435,1.85,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,1178985696,2804495571,Movie,1625509875
Color,Andrzej Bartkowiak,113,Ben Daniels,Dwayne Johnson,Doom ,Dexter Fletcher,0,English,UK,R,60000000,2005,28031250,2.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3.392746845,1768478544,826211069.7,Movie,-942267474.1
Color,Peter Segal,113,Steve Reevis,Adam Sandler,The Longest Yard ,Dalip Singh,11,English,USA,PG-13,82000000,2005,158115031,2.35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.392746845,2416920677,4660383996,Movie,2243463320
Color,Florent-Emilio Siri,113,Bruce Willis,Jimmy Bennett,Hostage ,Ransford Doherty,0,English,USA,R,52000000,2005,34636443,2.35,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3.392746845,1532681405,1020896771,Movie,-511784633.3
Color,JirA� Menzel,113,Ivan Barnev,Julia Jentsch,I Served the King of England ,Milan Lasica,1,Czech,Czech Republic,R,84450000,2006,617228,1.85,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.392746845,2489133550,18192574.58,Movie,-2470940976
Color,Marc Forster,113,Christian Stolte,Will Ferrell,Stranger Than Fiction ,Danny Rhodes,1,English,USA,PG-13,38000000,2006,40137776,1.85,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.392746845,1120036411,1183046594,Movie,63010183.12
Color,Peter Ho-Sun Chan,113,Takeshi Kaneshiro,Jet Li,The Warlords ,Andy Lau,2,Mandarin,Hong Kong,R,40000000,2007,128978,2.35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3.392746845,1178985696,3801580.427,Movie,-1175184115
Color,Cristian Mungiu,113,Vlad Ivanov,Anamaria Marinca,"4 Months, 3 Weeks and 2 Days ",Alexandru Potocean,0,Romanian,Romania,Unrated,590000,2007,1185783,1.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,17390039.01,34950529.89,Movie,17560490.87
Color,Chris Weitz,113,Eva Green,Christopher Lee,The Golden Compass ,Kristin Scott Thomas,2,English,USA,PG-13,180000000,2007,70083519,2.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.392746845,5305435631,2065686660,Movie,-3239748971
Color,David Slade,113,Mark Rendall,Danny Huston,30 Days of Night ,Megan Franich,0,English,USA,R,32000000,2007,39568996,2.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,943188556.7,1166282007,Movie,223093450.4
Color,Garry Marshall,113,Zachary Gordon,Hector Elizondo,Georgia Rule ,Jane Fonda,3,English,USA,R,20000000,2007,18882880,2.35,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,589492847.9,556566135.4,Movie,-32926712.51
Color,Tyler Perry,113,Tasha Smith,Michael Jai White,Why Did I Get Married ,Lamman Rucker,8,English,USA,PG-13,15000000,2007,55184721,1.85,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,442119636,1626549917,Movie,1184430281
Color,Tony Krantz,113,Tom Cavanagh,George Newbern,Sublime ,Cas Anvar,0,English,USA,R,1800000,2007,25040293,2.35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,53054356.31,738053681.7,Movie,22156530.81
Color,Neil Marshall,113,Jason Cope,Ryan Kruger,Doomsday ,Jeremy Crutchley,1,English,UK,R,30000000,2008,10955425,2.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.392746845,884239271.9,322907234.2,Movie,-561332037.7
Color,Dennis Dugan,113,Sayed Badreya,Adam Sandler,You Don t Mess with the Zohan ,Kevin Nealon,0,English,USA,PG-13,90000000,2008,100018837,1.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.392746845,2652717816,2948019454,Movie,295301637.8
Color,Jonathan Demme,113,Rosemarie DeWitt,Anne Hathaway,Rachel Getting Married ,Bill Irwin,1,English,USA,R,19950000,2008,12796277,1.85,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,588019115.8,377165688.6,Movie,22156530.81
Color,Peter Billingsley,113,Kristin Davis,Jon Favreau,Couples Retreat ,Tasha Smith,6,English,USA,PG-13,60000000,2009,109176215,1.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,1768478544,3217929895,Movie,1449451352
Color,Tyler Perry,113,Mary J. Blige,Eric Mendenhall,I Can Do Bad All by Myself ,Hope Olaide Wilson,6,English,USA,PG-13,13000000,2009,51697449,1.85,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,383170351.2,1523763822,Movie,1140593471
Color,Nigel Cole,113,Robbie Kay,Bob Hoskins,Made in Dagenham ,Sally Hawkins,6,English,UK,R,7200000,2010,1094798,2.35,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.392746845,212217425.3,32268779.55,Movie,-179948645.7
Color,Michael Apted,113,Shane Rangi,Bruce Spence,The Chronicles of Narnia: The Voyage of the Dawn Treader ,Laura Brent,4,English,USA,PG,155000000,2010,104383624,1.78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.392746845,4568569572,3076669990,Movie,-1491899582
Color,Sylvester Stallone,113,Sylvester Stallone,Jason Statham,The Expendables ,Jet Li,9,English,USA,R,80000000,2010,102981571,2.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.392746845,2357971392,3035344979,Movie,677373586.9
Color,John Madden,113,Jesper Christensen,Tom Wilkinson,The Debt ,Romi Aboulafia,3,English,USA,R,20000000,2010,31146570,2.35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,589492847.9,918034012.6,Movie,328541164.7
Color,Allen Coulter,113,Lena Olin,Robert Pattinson,Remember Me ,Ruby Jerins,0,English,USA,PG-13,16000000,2010,19057024,1.85,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,471594278.4,561698967.6,Movie,90104689.2
Color,Renny Harlin,113,Kenneth Cranham,Richard Coyle,5 Days of War ,Ana Imnadze,9,English,Georgia,R,20000000,2011,17149,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.392746845,589492847.9,505460.6425,Movie,-588987387.3
Color,Jaume Collet-Serra,113,Frank Langella,Liam Neeson,Unknown ,Aidan Quinn,3,English,UK,PG-13,30000000,2011,61094903,2.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.392746845,884239271.9,1800750418,Movie,916511146.3
Color,Rodrigo GarcA�a,113,Michael McElhatton,Mia Wasikowska,Albert Nobbs ,Mark Williams,3,English,UK,R,8000000,2011,3014541,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,235797139.2,88852517.97,Movie,-146944621.2
Color,Charles Martin Smith,113,Michael Roark,Morgan Freeman,Dolphin Tale ,Harry Connick Jr.,5,English,USA,PG,37000000,2011,72279690,1.85,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,1090561769,2130418015,Movie,1039856247
Color,John Whitesell,113,Tony Curran,Brandon T. Jackson,"Big Mommas: Like Father, Like Son ",Portia Doubleday,2,English,USA,PG-13,32000000,2011,37911876,2.35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.392746845,943188556.7,1117438988,Movie,174250431
Color,Garry Marshall,113,Common,Robert De Niro,New Year s Eve ,Seth Meyers,15,English,USA,PG-13,56000000,2011,54540525,1.85,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,1650579974,1607562471,Movie,-43017503.71
Color,Tim Burton,113,ChloA� Grace Moretz,Johnny Depp,Dark Shadows ,Christopher Lee,7,English,USA,PG-13,100000000,2012,79711678,1.85,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.392746845,2947464240,2349473204,Movie,-597991035.8
Color,Jon Hurwitz,113,Dania Ramirez,Alyson Hannigan,American Reunion ,Natasha Lyonne,7,English,USA,R,50000000,2012,56724080,1.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,1473732120,1671921973,Movie,198189853.4
Color,Ruben Fleischer,113,Brandon Molale,Ryan Gosling,Gangster Squad ,Wade Williams,3,English,USA,R,60000000,2013,45996718,2.35,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.392746845,1768478544,1355736814,Movie,-412741729.3
Color,Peter Segal,113,Sylvester Stallone,Robert De Niro,Grudge Match ,Oscar Gale,1,English,USA,PG-13,40000000,2013,29802761,1.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.392746845,1178985696,878425722.9,Movie,-300559973
Color,David Boyd,113,Drew Waters,Vivica A. Fox,Home Run ,Scott Elrod,2,English,USA,PG-13,1200000,2013,2859955,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.392746845,35369570.88,84296150.9,Movie,48926580.02
Color,Doug Liman,113,Lara Pulver,Tom Cruise,Edge of Tomorrow ,Noah Taylor,1,English,USA,PG-13,178000000,2014,100189501,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3.392746845,5246486347,2953049714,Movie,-2293436633
Color,Wes Ball,113,Aml Ameen,Ki Hong Lee,The Maze Runner ,Jacob Latimore,0,English,USA,PG-13,34000000,2014,102413606,2.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3.392746845,1002137841,3018604413,Movie,2016466572
Color,Ariel Vromen,113,Jordi MollA�,Gary Oldman,Criminal ,Doug Cockle,2,English,UK,R,31500000,2016,14268533,2.35,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,3.392746845,928451235.5,420559907.7,Movie,-507891327.8
Color,James Bobin,113,Alan Rickman,Johnny Depp,Alice Through the Looking Glass ,Anne Hathaway,1,English,USA,PG,170000000,2016,76846624,1.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.392746845,5010689207,2265026762,Movie,-2745662446
 Black and White,Martin Ritt,112,Melvyn Douglas,Patricia Neal,Hud ,Whit Bissell,0,English,USA,Unrated,2500000,1963,25040293,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,73686605.99,738053681.7,Movie,22156530.81
Color,Martin Scorsese,112,David Carradine,Robert De Niro,Mean Streets ,David Proval,0,English,USA,R,500000,1973,32645,1.85,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,14737321.2,962199.7011,Movie,-13775121.5
Color,George Lucas,112,Ron Howard,Harrison Ford,American Graffiti ,Mackenzie Phillips,1,English,USA,PG,777000,1973,115000000,2.35,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.392746845,22901797.14,3389583876,Movie,3366682079
Color,Don Siegel,112,Patrick McGoohan,Clint Eastwood,Escape from Alcatraz ,Fred Ward,0,English,USA,PG,8000000,1979,36500000,1.85,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.392746845,235797139.2,1075824447,Movie,840027308.3
Color,Peter Weir,112,Viggo Mortensen,Harrison Ford,Witness ,Lukas Haas,1,English,USA,R,12000000,1985,65500000,1.85,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,353695708.8,1930589077,Movie,1576893368
Color,Adrian Lyne,112,Karen Young,David Margulies,9½ Weeks ,Kim Chan,0,English,USA,R,17000000,1986,6734844,1.85,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,501068920.7,198507118.5,Movie,-302561802.2
Color,John Singleton,112,Lloyd Avery II,John Cothran,Boyz n the Hood ,Na Blonka Durden,2,English,USA,R,6000000,1991,57504069,1.85,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,176847854.4,1694911870,Movie,1518064016
Color,Neil Jordan,112,Miranda Richardson,Jim Broadbent,The Crying Game ,Stephen Rea,0,English,UK,R,2300000,1992,62549000,2.35,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,67791677.51,1843609407,Movie,1775817730
Color,Atom Egoyan,112,Sarah Polley,Bruce Greenwood,The Sweet Hereafter ,Simon Baker,0,English,Canada,R,5000000,1997,4306697,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,147373212,126938354,Movie,-20434858
Color,Ang Lee,112,Kate Burton,Joan Allen,The Ice Storm ,Henry Czerny,0,English,USA,R,18000000,1997,7837632,1.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,530543563.1,231011400.4,Movie,-299532162.7
Color,David Lynch,112,Richard Farnsworth,Sissy Spacek,The Straight Story ,Everett McGill,0,English,France,G,10000000,1999,6197866,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.392746845,294746424,182679884,Movie,-112066540
Color,Hugh Wilson,112,Sissy Spacek,Brendan Fraser,Blast from the Past ,Douglas Smith,0,English,USA,PG-13,35000000,1999,26494611,2.35,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.392746845,1031612484,780919184.7,Movie,-250693299.2
 Black and White,Lawrence Kasdan,112,Alfre Woodard,Zooey Deschanel,Mumford ,Mary McDonnell,4,English,USA,R,28000000,1999,4554569,2.35,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,825289987.1,134244292.5,Movie,-691045694.6
Color,Joel Schumacher,112,Philip Seymour Hoffman,Robert De Niro,Flawless ,Chris Bauer,1,English,USA,R,15000000,1999,4485485,1.85,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,442119636,132208066.4,Movie,-309911569.6
Color,Spike Jonze,112,Orson Bean,Willie Garson,Being John Malkovich ,Mary Kay Place,2,English,USA,R,13000000,1999,22858926,1.85,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.392746845,383170351.2,673758669.4,Movie,290588318.3
Color,Patrice Leconte,112,Daniel Auteuil,Emir Kusturica,The Widow of Saint-Pierre ,Yves Jacques,1,French,France,R,100000000,2000,3058380,2.35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,2947464240,90144656.81,Movie,-2857319583
Color,David Twohy,112,Radha Mitchell,Vin Diesel,Pitch Black ,Cole Hauser,0,English,USA,R,23000000,2000,39235088,2.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.392746845,677916775.1,1156440188,Movie,478523413.1
Color,Bruce Paltrow,112,Marian Seldes,Lochlyn Munro,Duets ,Huey Lewis,0,English,USA,R,15000000,2000,4734235,1.85,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.392746845,442119636,139539883.6,Movie,-302579752.3
Color,Jerry Zucker,112,Douglas Haase,Corinna Harney,Rat Race ,Vince Vieluf,8,English,Canada,PG-13,48000000,2001,56607223,2.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.392746845,1414782835,1668477655,Movie,253694820
Color,Thomas Carter,112,Terry Kinney,Sean Patrick Thomas,Save the Last Dance ,Fredro Starr,0,English,USA,PG-13,13000000,2001,91038276,1.85,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.392746845,383170351.2,2683320630,Movie,2300150278
Color,Marc Forster,112,Peter Boyle,Heath Ledger,Monster s Ball ,Marcus Lyle Brown,1,English,USA,R,4000000,2001,31252964,2.35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,117898569.6,921169937.7,Movie,803271368.2
Color,Gurinder Chadha,112,Parminder Nagra,Archie Panjabi,Bend It Like Beckham ,Anupam Kher,0,English,UK,PG-13,3500159,2002,32541719,1.85,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.392746845,103165934.9,959155530.5,Movie,855989595.7
Color,David Fincher,112,Dwight Yoakam,Kristen Stewart,Panic Room ,Mel Rodriguez,0,English,USA,R,48000000,2002,95308367,2.35,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,1414782835,2809180035,Movie,1394397200
Color,Brad Silberling,112,Holly Hunter,Jake Gyllenhaal,Moonlight Mile ,Bob Clendenin,3,English,USA,PG-13,21000000,2002,6830957,2.35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,618967490.3,201340014.8,Movie,-417627475.5
Color,Woody Allen,112,Debra Messing,Woody Allen,Hollywood Ending ,Treat Williams,0,English,USA,PG-13,16000000,2002,4839383,1.85,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,471594278.4,142639083.3,Movie,-328955195
Color,Alex Smith,112,Clea DuVall,Ryan Gosling,The Slaughter Rule ,Eddie Spears,2,English,USA,R,500000,2002,13134,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.392746845,14737321.2,387119.9532,Movie,-14350201.25
Color,Denys Arcand,112,StA�phane Rousseau,Marie-JosA�e Croze,The Barbarian Invasions ,Marina Hands,2,French,Canada,R,6000000,2003,3432342,2.35,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.392746845,176847854.4,101167053,Movie,-75680801.35
Color,Larry Charles,112,Cheech Marin,Jeff Bridges,Masked and Anonymous ,Bruce Dern,0,English,USA,PG-13,19950000,2003,533344,1.85,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.392746845,588019115.8,15720123.67,Movie,22156530.81
Color,Lauren Lazin,112,Gary Coleman,James Cagney,Tupac: Resurrection ,Todd Bridges,0,English,USA,R,19950000,2003,7707563,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.392746845,588019115.8,227177663.2,Movie,22156530.81
Color,Sergey Bodrov,112,Kuno Becker,Jay Hernandez,Nomad: The Warrior ,Jason Scott Lee,0,Kazakh,France,R,25000000,2005,77231,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.392746845,736866059.9,2276356.107,Movie,-734589703.8
Color,Chan-wook Park,112,Yeong-ae Lee,Min-sik Choi,Lady Vengeance ,Hye-jeong Kang,0,Korean,South Korea,R,4200000000,2005,211667,2.35,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,1.24E+11,6238809.132,Movie,-1.24E+11
Color,Mikael HA�fstrA�m,112,RZA,Denis O Hare,Derailed ,Xzibit,2,English,USA,R,22000000,2005,36020063,2.35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,648442132.7,1061678476,Movie,413236343.3
Color,Malcolm D. Lee,112,Brandon T. Jackson,Jurnee Smollett-Bell,Roll Bounce ,Shad Moss,0,English,USA,PG-13,19950000,2005,17378977,2.35,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.392746845,588019115.8,512239132.3,Movie,22156530.81
Color,Rebecca Miller,112,Susanna Thompson,Beau Bridges,The Ballad of Jack and Rose ,Ryan McDonald,1,English,USA,R,1500000,2005,712294,1.66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,44211963.6,20994610.93,Movie,-23217352.66
Color,Guillermo del Toro,112,Maribel VerdA�,Ivana Baquero,Pan s Labyrinth ,Sergi LA�pez,0,Spanish,Spain,R,13500000,2006,37623143,1.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.392746845,397907672.4,1108928686,Movie,711021013.4
Color,Wayne Wang,112,Alicia Witt,LL Cool J,Last Holiday ,Timothy Hutton,1,English,USA,PG-13,45000000,2006,38360195,2.35,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.392746845,1326358908,1130653030,Movie,-195705878
Color,Emilio Estevez,112,Nick Cannon,Anthony Hopkins,Bobby ,Brian Geraghty,0,English,USA,R,14000000,2006,11204499,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.392746845,412644993.6,330248601.3,Movie,-82396392.3
Color,Doug Atchison,112,Sean Michael Afable,Curtis Armstrong,Akeelah and the Bee ,Tzi Ma,0,English,USA,PG,19950000,2006,18811135,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,588019115.8,554451477.2,Movie,22156530.81
Color,Julian Schnabel,112,Mathieu Amalric,Emmanuelle Seigner,The Diving Bell and the Butterfly ,Isaach De BankolA�,1,French,France,PG-13,19950000,2007,5990075,1.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.392746845,588019115.8,176555318.6,Movie,22156530.81
Color,Rod Lurie,112,Kathryn Morris,Harry Lennix,Resurrecting the Champ ,Peter Coyote,1,English,USA,PG-13,13000000,2007,3169424,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.392746845,383170351.2,93417639,Movie,-289752712.2
